CountyFIPS,NAICS,Employment
27015,23,677
27015,31,2772
27015,42,0
27015,44,1524
27015,48,1175
27015,51,335
27015,52,447
27015,53,56
27015,54,569
27015,55,0
27015,56,0
27015,61,54
27015,62,2356
27015,71,150
27015,72,1091
27015,81,287
27015,92,719
27017,11,0
27017,21,0
27017,22,150
27017,23,692
27017,31,1310
27017,42,404
27017,44,1332
27017,48,283
27017,51,40
27017,52,526
27017,53,29
27017,54,258
27017,55,0
27017,56,0
27017,61,49
27017,62,1858
27017,71,107
27017,72,1034
27017,81,331
27017,92,2245
27019,11,233
27019,22,0
27019,23,2676
27019,31,9882
27019,42,2174
27019,44,3536
27019,48,193
27019,51,306
27019,52,829
27019,53,417
27019,54,1872
27019,55,0
27019,56,0
27019,61,1825
27019,62,5713
27019,71,1446
27019,72,3739
27019,81,955
27019,92,1526
27021,11,108
27021,22,32
27021,23,409
27021,31,664
27021,42,112
27021,44,1176
27021,48,123
27021,51,26
27021,52,173
27021,53,272
27021,54,3
27021,55,0
27021,56,215
27021,61,1760
27021,62,158
27021,71,225
27021,72,1839
27021,81,216
27021,92,1837
27023,11,0
27023,21,0
27023,22,74
27023,23,223
27023,31,1210
27023,42,430
27023,44,503
27023,48,124
27023,51,38
27023,52,206
27023,53,147
27023,54,5
27023,55,0
27023,56,97
27023,61,0
27023,62,22
27023,71,56
27023,72,372
27023,81,218
27023,92,300
27025,11,0
27025,21,0
27025,22,0
27025,23,1038
27025,31,2383
27025,42,428
27025,44,1739
27025,48,110
27025,51,49
27025,52,217
27025,53,46
27025,54,775
27025,55,0
27025,56,0
27025,61,2120
27025,62,4094
27025,71,451
27025,72,1408
27025,81,446
27025,92,1201
27027,11,0
27027,21,0
27027,22,0
27027,23,855
27027,31,1047
27027,42,1233
27027,44,2626
27027,48,111
27027,51,230
27027,52,392
27027,53,129
27027,54,724
27027,55,223
27027,56,291
27027,61,0
27027,62,0
27027,71,227
27027,72,1767
27027,81,668
27027,92,1279
27029,11,0
27029,21,0
27029,22,0
27029,23,325
27029,31,513
27029,42,50
27029,44,241
27029,48,34
27029,51,0
27029,52,0
27029,53,0
27029,54,15
27029,55,0
27029,56,10
27029,61,459
27029,62,548
27029,71,6
27029,72,198
27029,81,62
27029,92,213
27031,11,0
27031,22,0
27031,23,142
27031,31,0
27031,42,0
27031,44,371
27031,48,31
27031,51,26
27031,52,33
27031,53,52
27031,54,17
27031,56,42
27031,61,157
27031,62,93
27031,71,166
27031,72,897
27031,81,43
27031,92,434
27033,11,0
27033,21,0
27033,22,0
27033,23,231
27033,31,1420
27033,42,397
27033,44,435
27033,48,34
27033,51,48
27033,52,116
27033,53,6
27033,54,0
27033,55,0
27033,56,88
27033,61,0
27033,62,0
27033,71,58
27033,72,258
27033,81,129
27033,92,289
27035,11,0
27035,21,0
27035,22,206
27035,23,1910
27035,31,2814
27035,42,653
27035,44,4837
27035,48,732
27035,51,412
27035,52,1262
27035,53,289
27035,54,935
27035,55,131
27035,56,1042
27035,61,3736
27035,62,6453
27035,71,310
27035,72,4097
27035,81,1024
27035,92,1466
27037,11,1837
27037,21,144
27037,22,983
27037,23,10805
27037,31,19070
27037,42,10259
27037,44,24379
27037,48,18031
27037,51,6907
27037,52,13384
27037,53,2373
27037,54,8706
27037,55,5526
27037,56,8465
27037,61,4905
27037,62,25301
27037,71,3774
27037,72,16284
27037,81,7512
27037,92,5950
27039,11,0
27039,21,0
27039,22,20
27039,23,496
27039,31,1631
27039,42,804
27039,44,437
27039,48,259
27039,51,55
27039,52,0
27039,53,0
27039,54,92
27039,55,0
27039,56,0
27039,61,0
27039,62,0
27039,71,78
27039,72,410
27039,81,142
27039,92,424
27041,11,245
27041,21,29
27041,22,96
27041,23,1097
27041,31,3612
27041,42,1109
27041,44,2779
27041,48,388
27041,51,213
27041,52,425
27041,53,186
27041,54,443
27041,55,10
27041,56,545
27041,61,188
27041,62,2463
27041,71,337
27041,72,2085
27041,81,700
27041,92,738
27043,11,323
27043,22,62
27043,23,210
27043,31,1017
27043,42,193
27043,44,404
27043,48,54
27043,51,129
27043,52,189
27043,53,10
27043,54,53
27043,56,64
27043,61,800
27043,62,735
27043,71,11
27043,72,261
27043,81,226
27043,92,359
27045,11,0
27045,21,0
27045,22,129
27045,23,268
27045,31,812
27045,42,389
27045,44,728
27045,48,239
27045,51,58
27045,52,209
27045,53,13
27045,54,114
27045,56,63
27045,61,0
27045,62,0
27045,71,105
27045,72,569
27045,81,156
27045,92,480
27047,11,0
27047,21,0
27047,22,0
27047,23,475
27047,31,2545
27047,42,0
27047,44,1797
27047,48,71
27047,51,119
27047,52,472
27047,53,79
27047,54,211
27047,56,306
27047,61,1385
27047,62,2216
27047,71,131
27047,72,1097
27047,81,430
27047,92,50
27049,11,0
27049,21,0
27049,22,0
27049,23,926
27049,31,4723
27049,42,831
27049,44,2140
27049,48,119
27049,51,146
27049,52,398
27049,53,119
27049,54,10
27049,55,0
27049,56,584
27049,61,2324
27049,62,3425
27049,71,293
27049,72,1834
27049,81,646
27049,92,1095
27051,11,278
27051,23,178
27051,31,107
27051,42,185
27051,44,176
27051,48,81
27051,51,0
27051,52,78
27051,53,0
27051,54,27
27051,56,17
27051,61,391
27051,62,0
27051,71,0
27051,72,37
27051,81,95
27051,92,138
27053,11,1563
27053,21,386
27053,22,5681
27053,23,32799
27053,31,76294
27053,42,49230
27053,44,76061
27053,48,46100
27053,51,21515
27053,52,80748
27053,53,17854
27053,54,101990
27053,55,55754
27053,56,65696
27053,61,68018
27053,62,160502
27053,71,18440
27053,72,73446
27053,81,27833
27053,92,28768
27055,11,342
27055,23,388
27055,31,555
27055,42,106
27055,44,470
27055,48,548
27055,51,200
27055,52,123
27055,53,16
27055,54,24
27055,55,0
27055,56,118
27055,61,107
27055,62,1010
27055,71,46
27055,72,332
27055,81,187
27055,92,462
27057,11,0
27057,21,0
27057,22,81
27057,23,414
27057,31,836
27057,42,59
27057,44,971
27057,48,199
27057,51,51
27057,52,150
27057,53,74
27057,54,0
27057,55,0
27057,56,120
27057,61,0
27057,62,0
27057,71,52
27057,72,855
27057,81,191
27057,92,6
27059,11,185
27059,22,0
27059,23,504
27059,31,1340
27059,42,0
27059,44,1969
27059,48,359
27059,51,211
27059,52,259
27059,53,64
27059,54,0
27059,55,0
27059,56,332
27059,61,2129
27059,62,2685
27059,71,71
27059,72,895
27059,81,326
27059,92,687
27061,11,0
27061,21,0
27061,22,554
27061,23,855
27061,31,842
27061,42,454
27061,44,2319
27061,48,422
27061,51,133
27061,52,393
27061,53,77
27061,54,211
27061,55,33
27061,56,964
27061,61,67
27061,62,3740
27061,71,151
27061,72,1422
27061,81,738
27061,92,1021
27063,11,424
27063,22,0
27063,23,122
27063,31,1474
27063,42,312
27063,44,265
27063,48,30
27063,51,38
27063,52,78
27063,53,14
27063,54,107
27063,56,234
27063,61,0
27063,62,0
27063,71,27
27063,72,261
27063,81,78
27063,92,12
27065,11,0
27065,21,0
27065,22,0
27065,23,272
27065,31,446
27065,42,56
27065,44,494
27065,48,25
27065,51,39
27065,52,136
27065,53,52
27065,54,55
27065,56,30
27065,61,0
27065,62,486
27065,71,61
27065,72,314
27065,81,188
27065,92,343
27067,11,0
27067,21,0
27067,22,103
27067,23,1099
27067,31,3601
27067,42,904
27067,44,2987
27067,48,681
27067,51,244
27067,52,506
27067,53,86
27067,54,547
27067,55,126
27067,56,801
27067,61,2326
27067,62,0
27067,71,250
27067,72,1762
27067,81,726
27067,92,1054
27069,11,0
27069,21,0
27069,22,0
27069,23,41
27069,31,170
27069,42,163
27069,44,198
27069,48,66
27069,51,0
27069,52,0
27069,53,0
27069,54,20
27069,55,0
27069,56,0
27069,61,264
27069,62,341
27069,71,10
27069,72,53
27069,81,69
27069,92,17
27071,11,0
27071,22,24
27071,23,267
27071,31,0
27071,42,77
27071,44,650
27071,48,208
27071,51,66
27071,52,162
27071,53,6
27071,54,51
27071,56,73
27071,61,588
27071,62,0
27071,71,117
27071,72,578
27071,81,118
27071,92,473
27073,11,123
27073,23,95
27073,31,147
27073,42,250
27073,44,221
27073,48,133
27073,51,28
27073,52,108
27073,53,6
27073,54,10
27073,56,57
27073,61,0
27073,62,290
27073,71,13
27073,72,95
27073,81,65
27073,92,176
27075,11,52
27075,21,0
27075,22,0
27075,23,0
27075,31,623
27075,42,27
27075,44,372
27075,48,25
27075,51,13
27075,52,113
27075,53,26
27075,54,77
27075,56,151
27075,61,586
27075,62,0
27075,71,111
27075,72,717
27075,81,233
27075,92,412
27077,11,135
27077,22,0
27077,23,0
27077,31,0
27077,42,0
27077,44,216
27077,48,47
27077,51,14
27077,52,26
27077,53,10
27077,54,0
27077,55,0
27077,56,25
27077,61,0
27077,62,175
27077,71,29
27077,72,507
27077,81,68
27077,92,132
27079,11,0
27079,21,0
27079,22,0
27079,23,626
27079,31,3141
27079,42,0
27079,44,788
27079,48,416
27079,51,56
27079,52,272
27079,53,28
27079,54,161
27079,56,89
27079,61,1263
27079,62,772
27079,71,91
27079,72,490
27079,81,234
27079,92,584
27081,11,221
27081,22,58
27081,23,193
27081,31,20
27081,42,96
27081,44,182
27081,48,127
27081,51,0
27081,52,0
27081,53,0
27081,54,39
27081,56,39
27081,61,244
27081,62,0
27081,71,32
27081,72,84
27081,81,0
27081,92,129
27083,11,400
27083,22,0
27083,23,484
27083,31,1790
27083,42,684
27083,44,1687
27083,48,82
27083,51,92
27083,52,1125
27083,53,105
27083,54,298
27083,55,526
27083,56,610
27083,61,178
27083,62,1945
27083,71,149
27083,72,1053
27083,81,279
27083,92,812
27085,11,0
27085,21,0
27085,22,0
27085,23,559
27085,31,4763
27085,42,599
27085,44,1972
27085,48,77
27085,51,183
27085,52,381
27085,53,65
27085,54,234
27085,55,86
27085,56,407
27085,61,1666
27085,62,3073
27085,71,181
27085,72,1102
27085,81,406
27085,92,773
27087,11,0
27087,22,0
27087,23,60
27087,31,0
27087,42,0
27087,44,110
27087,48,58
27087,51,0
27087,52,0
27087,53,0
27087,54,9
27087,56,0
27087,61,114
27087,62,46
27087,71,0
27087,72,0
27087,81,33
27087,92,142
27089,11,0
27089,21,0
27089,22,0
27089,23,142
27089,31,254
27089,42,170
27089,44,231
27089,48,33
27089,51,13
27089,52,0
27089,53,0
27089,54,23
27089,55,0
27089,56,0
27089,61,548
27089,62,0
27089,71,0
27089,72,0
27089,81,73
27089,92,302
27091,11,865
27091,22,98
27091,23,292
27091,31,932
27091,42,860
27091,44,1132
27091,48,316
27091,51,85
27091,52,437
27091,53,45
27091,54,159
27091,55,24
27091,56,141
27091,61,1175
27091,62,1671
27091,71,92
27091,72,812
27091,81,214
27091,92,639
27093,11,578
27093,21,15
27093,22,0
27093,23,507
27093,31,1608
27093,42,485
27093,44,775
27093,48,53
27093,51,37
27093,52,189
27093,53,38
27093,54,232
27093,55,0
27093,56,0
27093,61,66
27093,62,1098
27093,71,37
27093,72,476
27093,81,166
27093,92,470
27095,11,0
27095,21,0
27095,22,54
27095,23,476
27095,31,674
27095,42,159
27095,44,1029
27095,48,235
27095,51,105
27095,52,228
27095,53,60
27095,54,245
27095,55,0
27095,56,0
27095,61,0
27095,62,0
27095,71,136
27095,72,924
27095,81,305
27095,92,1354
27097,11,863
27097,21,23
27097,22,0
27097,23,415
27097,31,1109
27097,42,467
27097,44,1482
27097,48,70
27097,51,80
27097,52,278
27097,53,20
27097,54,673
27097,55,33
27097,56,262
27097,61,1944
27097,62,0
27097,71,116
27097,72,993
27097,81,450
27097,92,1206
27099,11,0
27099,21,0
27099,22,0
27099,23,523
27099,31,3577
27099,42,593
27099,44,1705
27099,48,119
27099,51,221
27099,52,275
27099,53,58
27099,54,0
27099,55,0
27099,56,692
27099,61,114
27099,62,3033
27099,71,174
27099,72,1109
27099,81,555
27099,92,843
27101,11,149
27101,21,33
27101,22,0
27101,23,171
27101,31,518
27101,42,229
27101,44,358
27101,48,40
27101,51,20
27101,52,0
27101,53,0
27101,54,60
27101,56,43
27101,61,0
27101,62,0
27101,71,19
27101,72,157
27101,81,73
27101,92,159
27103,11,798
27103,22,0
27103,23,362
27103,31,4030
27103,42,0
27103,44,1149
27103,48,34
27103,51,384
27103,52,219
27103,53,32
27103,54,0
27103,55,0
27103,56,499
27103,61,0
27103,62,0
27103,71,105
27103,72,786
27103,81,501
27103,92,1015
27105,11,950
27105,22,0
27105,23,252
27105,31,3152
27105,42,0
27105,44,1318
27105,48,542
27105,51,75
27105,52,336
27105,53,24
27105,54,189
27105,55,41
27105,56,398
27105,61,9
27105,62,1322
27105,71,0
27105,72,0
27105,81,327
27105,92,404
27107,11,333
27107,22,0
27107,23,53
27107,31,25
27107,42,96
27107,44,149
27107,48,25
27107,51,55
27107,52,0
27107,53,0
27107,54,50
27107,55,0
27107,56,0
27107,61,403
27107,62,369
27107,71,13
27107,72,51
27107,81,26
27107,92,194
27109,11,592
27109,21,41
27109,22,283
27109,23,4160
27109,31,7028
27109,42,1620
27109,44,10043
27109,48,2376
27109,51,1403
27109,52,1439
27109,53,710
27109,54,1593
27109,55,487
27109,56,3191
27109,61,1390
27109,62,51172
27109,71,1320
27109,72,8743
27109,81,2563
27109,92,3430
27111,11,882
27111,21,21
27111,22,0
27111,23,1291
27111,31,4079
27111,42,761
27111,44,2631
27111,48,141
27111,51,396
27111,52,539
27111,53,93
27111,54,480
27111,55,172
27111,56,716
27111,61,56
27111,62,4211
27111,71,280
27111,72,1998
27111,81,788
27111,92,1404
27113,11,104
27113,22,0
27113,23,146
27113,31,1082
27113,42,4559
27113,44,923
27113,48,38
27113,51,132
27113,52,159
27113,53,25
27113,54,92
27113,56,209
27113,61,0
27113,62,0
27113,71,66
27113,72,511
27113,81,233
27113,92,383
27115,11,0
27115,21,0
27115,22,62
27115,23,568
27115,31,337
27115,42,114
27115,44,1068
27115,48,239
27115,51,150
27115,52,169
27115,53,47
27115,54,0
27115,55,0
27115,56,158
27115,61,1419
27115,62,1012
27115,71,130
27115,72,900
27115,81,237
27115,92,862
27117,11,0
27117,21,0
27117,22,51
27117,23,263
27117,31,527
27117,42,280
27117,44,483
27117,48,173
27117,51,72
27117,52,0
27117,53,0
27117,54,0
27117,55,0
27117,56,246
27117,61,0
27117,62,0
27117,71,31
27117,72,332
27117,81,118
27117,92,228
27119,11,1431
27119,21,29
27119,22,53
27119,23,469
27119,31,1689
27119,42,512
27119,44,1263
27119,48,582
27119,51,206
27119,52,255
27119,53,46
27119,54,168
27119,55,0
27119,56,0
27119,61,0
27119,62,0
27119,71,72
27119,72,990
27119,81,439
27119,92,959
27121,11,0
27121,21,0
27121,22,0
27121,23,148
27121,31,966
27121,42,727
27121,44,442
27121,48,38
27121,51,18
27121,52,138
27121,53,9
27121,54,83
27121,56,21
27121,61,0
27121,62,0
27121,71,40
27121,72,340
27121,81,119
27121,92,10
27123,11,155
27123,21,38
27123,22,1871
27123,23,11523
27123,31,28104
27123,42,14075
27123,44,25982
27123,48,7912
27123,51,6868
27123,52,17903
27123,53,4734
27123,54,15915
27123,55,19281
27123,56,20341
27123,61,56261
27123,62,74682
27123,71,7234
27123,72,25145
27123,81,11858
27123,92,29338
27125,11,0
27125,22,0
27125,23,45
27125,31,0
27125,42,0
27125,44,106
27125,48,109
27125,51,0
27125,52,0
27125,53,0
27125,54,0
27125,56,0
27125,61,320
27125,62,0
27125,71,0
27125,72,0
27125,81,0
27125,92,85
27127,11,0
27127,21,0
27127,22,47
27127,23,279
27127,31,1164
27127,42,455
27127,44,671
27127,48,331
27127,51,51
27127,52,323
27127,53,19
27127,54,94
27127,56,86
27127,61,0
27127,62,0
27127,71,44
27127,72,340
27127,81,148
27127,92,518
27129,11,0
27129,21,0
27129,22,0
27129,23,181
27129,31,859
27129,42,0
27129,44,397
27129,48,588
27129,51,32
27129,52,0
27129,53,0
27129,54,153
27129,55,36
27129,56,53
27129,61,0
27129,62,781
27129,71,42
27129,72,195
27129,81,86
27129,92,372
27131,11,1263
27131,21,64
27131,22,0
27131,23,1176
27131,31,4968
27131,42,1385
27131,44,2738
27131,48,123
27131,51,275
27131,52,447
27131,53,123
27131,54,401
27131,55,96
27131,56,661
27131,61,6533
27131,62,3492
27131,71,250
27131,72,2286
27131,81,825
27131,92,844
27133,11,0
27133,21,0
27133,22,0
27133,23,112
27133,31,178
27133,42,265
27133,44,387
27133,48,23
27133,51,37
27133,52,326
27133,53,20
27133,54,82
27133,55,0
27133,56,0
27133,61,504
27133,62,752
27133,71,25
27133,72,257
27133,81,78
27133,92,210
27135,11,187
27135,22,0
27135,23,77
27135,31,3961
27135,42,0
27135,44,660
27135,48,165
27135,51,18
27135,52,178
27135,53,18
27135,54,95
27135,55,0
27135,56,0
27135,61,926
27135,62,923
27135,71,58
27135,72,371
27135,81,194
27135,92,318
27137,11,338
27137,21,4592
27137,22,1453
27137,23,4885
27137,31,5086
27137,42,2315
27137,44,11560
27137,48,3851
27137,51,1124
27137,52,3189
27137,53,1087
27137,54,4129
27137,55,758
27137,56,1876
27137,61,7162
27137,62,28005
27137,71,2521
27137,72,10404
27137,81,3667
27137,92,5579
27139,11,235
27139,21,82
27139,22,264
27139,23,5434
27139,31,6774
27139,42,3286
27139,44,5817
27139,48,6191
27139,51,357
27139,52,724
27139,53,283
27139,54,1673
27139,55,144
27139,56,2330
27139,61,7247
27139,62,5701
27139,71,2508
27139,72,4471
27139,81,2009
27139,92,2421
27141,11,0
27141,21,0
27141,22,0
27141,23,2255
27141,31,4052
27141,42,0
27141,44,3502
27141,48,1386
27141,51,70
27141,52,416
27141,53,159
27141,54,580
27141,55,110
27141,56,903
27141,61,4442
27141,62,4064
27141,71,308
27141,72,2403
27141,81,1097
27141,92,1403
27143,11,1697
27143,22,0
27143,23,167
27143,31,669
27143,42,215
27143,44,274
27143,48,34
27143,51,21
27143,52,82
27143,53,7
27143,54,55
27143,55,128
27143,56,47
27143,61,0
27143,62,0
27143,71,28
27143,72,179
27143,81,106
27143,92,347
27145,11,2032
27145,21,192
27145,22,319
27145,23,4979
27145,31,11958
27145,42,3845
27145,44,11819
27145,48,4293
27145,51,1313
27145,52,3864
27145,53,971
27145,54,2615
27145,55,2101
27145,56,4377
27145,61,3042
27145,62,18006
27145,71,972
27145,72,6450
27145,81,2939
27145,92,3022
27147,11,0
27147,21,0
27147,22,0
27147,23,533
27147,31,5660
27147,42,0
27147,44,3055
27147,48,730
27147,51,259
27147,52,1855
27147,53,222
27147,54,0
27147,55,0
27147,56,2533
27147,61,102
27147,62,2556
27147,71,193
27147,72,1426
27147,81,486
27147,92,748
27149,11,0
27149,21,0
27149,22,0
27149,23,215
27149,31,927
27149,42,208
27149,44,470
27149,48,27
27149,51,67
27149,52,102
27149,53,15
27149,54,132
27149,55,0
27149,56,0
27149,61,0
27149,62,790
27149,71,23
27149,72,348
27149,81,80
27149,92,224
27151,11,0
27151,21,0
27151,22,132
27151,23,168
27151,31,605
27151,42,347
27151,44,313
27151,48,151
27151,51,43
27151,52,111
27151,53,18
27151,54,101
27151,56,49
27151,61,0
27151,62,0
27151,71,30
27151,72,212
27151,81,126
27151,92,322
27153,11,0
27153,21,0
27153,22,0
27153,23,181
27153,31,1546
27153,42,0
27153,44,603
27153,48,246
27153,51,40
27153,52,270
27153,53,21
27153,54,61
27153,56,86
27153,61,1523
27153,62,1361
27153,71,56
27153,72,341
27153,81,183
27153,92,31
27155,11,217
27155,22,0
27155,23,35
27155,31,36
27155,42,159
27155,44,171
27155,48,19
27155,51,0
27155,52,34
27155,53,4
27155,54,14
27155,56,0
27155,61,0
27155,62,285
27155,71,0
27155,72,0
27155,81,0
27155,92,147
27157,11,0
27157,21,0
27157,22,0
27157,23,168
27157,31,1622
27157,42,0
27157,44,730
27157,48,478
27157,51,47
27157,52,183
27157,53,12
27157,54,86
27157,55,0
27157,56,0
27157,61,916
27157,62,0
27157,71,129
27157,72,586
27157,81,179
27157,92,490
27159,11,90
27159,22,71
27159,23,274
27159,31,519
27159,42,468
27159,44,601
27159,48,284
27159,51,73
27159,52,131
27159,53,23
27159,54,75
27159,56,30
27159,61,16
27159,62,1294
27159,71,38
27159,72,362
27159,81,163
27159,92,390
27161,11,0
27161,21,0
27161,22,0
27161,23,293
27161,31,1098
27161,42,202
27161,44,549
27161,48,50
27161,51,102
27161,52,181
27161,53,27
27161,54,167
27161,55,0
27161,56,0
27161,61,114
27161,62,1133
27161,71,69
27161,72,411
27161,81,154
27161,92,557
27163,11,0
27163,21,0
27163,22,0
27163,23,4088
27163,31,10068
27163,42,3487
27163,44,14326
27163,48,429
27163,51,1251
27163,52,3606
27163,53,931
27163,54,3894
27163,55,2010
27163,56,2866
27163,61,13826
27163,62,13681
27163,71,2554
27163,72,10009
27163,81,3613
27163,92,3999
27165,11,0
27165,21,0
27165,22,0
27165,23,263
27165,31,1253
27165,42,0
27165,44,314
27165,48,445
27165,51,38
27165,52,164
27165,53,19
27165,54,64
27165,56,88
27165,61,670
27165,62,489
27165,71,52
27165,72,214
27165,81,123
27165,92,341
27167,11,0
27167,21,0
27167,22,0
27167,23,76
27167,31,26
27167,42,169
27167,44,0
27167,48,16
27167,51,0
27167,52,69
27167,53,36
27167,54,48
27167,56,0
27167,61,401
27167,62,451
27167,71,4
27167,72,91
27167,81,65
27167,92,129
27169,11,0
27169,21,0
27169,22,0
27169,23,683
27169,31,5824
27169,42,0
27169,44,2498
27169,48,1504
27169,51,603
27169,52,548
27169,53,96
27169,54,38
27169,55,0
27169,56,696
27169,61,3940
27169,62,3005
27169,71,398
27169,72,2370
27169,81,512
27169,92,164
27171,11,0
27171,21,0
27171,22,0
27171,23,4436
27171,31,6481
27171,42,1837
27171,44,7186
27171,48,201
27171,51,282
27171,52,736
27171,53,233
27171,54,980
27171,55,311
27171,56,1731
27171,61,8767
27171,62,6481
27171,71,797
27171,72,4167
27171,81,1484
27171,92,1645
27173,11,0
27173,21,0
27173,22,0
27173,23,216
27173,31,181
27173,42,239
27173,44,423
27173,48,38
27173,51,69
27173,52,98
27173,53,13
27173,54,60
27173,55,0
27173,56,0
27173,61,0
27173,62,0
27173,71,18
27173,72,240
27173,81,109
27173,92,371
28001,11,48
28001,21,337
28001,22,37
28001,23,352
28001,31,575
28001,42,453
28001,44,1744
28001,48,650
28001,51,150
28001,52,445
28001,53,156
28001,54,266
28001,55,29
28001,56,513
28001,61,0
28001,62,70
28001,71,450
28001,72,1492
28001,81,215
28001,92,105
28003,11,82
28003,22,170
28003,23,365
28003,31,2564
28003,42,597
28003,44,2107
28003,48,549
28003,51,121
28003,52,368
28003,53,339
28003,54,214
28003,55,39
28003,56,1637
28003,61,52
28003,62,1907
28003,71,64
28003,72,1556
28003,81,212
28003,92,763
28005,11,0
28005,21,0
28005,22,0
28005,23,106
28005,31,378
28005,42,0
28005,44,216
28005,48,168
28005,51,0
28005,52,0
28005,53,0
28005,54,22
28005,55,0
28005,56,0
28005,61,457
28005,62,19
28005,71,0
28005,72,0
28005,81,0
28005,92,191
28007,11,46
28007,21,12
28007,22,34
28007,23,379
28007,31,698
28007,42,84
28007,44,703
28007,48,153
28007,51,58
