Country,Commodity_NAICS6,USImpVal,FAFZONE,ctrycod,CBPZONE
Costa Rica,334515,2064713,803,50,173
Costa Rica,334516,110668,803,50,173
Costa Rica,334517,59987,803,50,173
Costa Rica,334519,107658,803,50,173
Costa Rica,335110,21740393,803,50,173
Costa Rica,335121,20756,803,50,173
Costa Rica,335129,213280,803,50,173
Costa Rica,335211,3189382,803,50,173
Costa Rica,335221,3463232,803,50,173
Costa Rica,335228,71472,803,50,173
Costa Rica,335311,26590,803,50,173
Costa Rica,335312,5750510,803,50,173
Costa Rica,335313,114545,803,50,173
Costa Rica,335314,4643575,803,50,173
Costa Rica,335911,87133,803,50,173
Costa Rica,335921,18028458,803,50,173
Costa Rica,335929,28814236,803,50,173
Costa Rica,335931,35968525,803,50,173
Costa Rica,335991,2499362,803,50,173
Costa Rica,335999,4445118,803,50,173
Costa Rica,336211,61649,803,50,173
Costa Rica,336311,499492,803,50,173
Costa Rica,336321,258613,803,50,173
Costa Rica,336322,28870,803,50,173
Costa Rica,336350,4218,803,50,173
Costa Rica,336360,872755,803,50,173
Costa Rica,336399,22291654,803,50,173
Costa Rica,336412,4431,803,50,173
Costa Rica,336413,532727,803,50,173
Costa Rica,336419,115040,803,50,173
Costa Rica,336611,77985,803,50,173
Costa Rica,336612,36259,803,50,173
Costa Rica,336991,8404,803,50,173
Costa Rica,337110,10078,803,50,173
Costa Rica,337124,72395,803,50,173
Costa Rica,337127,12168165,803,50,173
Costa Rica,337211,18698,803,50,173
Costa Rica,337215,2177177,803,50,173
Costa Rica,339112,525231272,803,50,173
Costa Rica,339113,179671473,803,50,173
Costa Rica,339114,5225515,803,50,173
Costa Rica,339115,79811,803,50,173
Costa Rica,339911,25803461,803,50,173
Costa Rica,339912,17408,803,50,173
Costa Rica,339913,1248080,803,50,173
Costa Rica,339914,2514063,803,50,173
Costa Rica,339920,19037675,803,50,173
Costa Rica,339932,81432,803,50,173
Costa Rica,339942,12626729,803,50,173
Costa Rica,339943,1765120,803,50,173
Costa Rica,339944,57166,803,50,173
Costa Rica,339950,138937,803,50,173
Costa Rica,339991,22655064,803,50,173
Costa Rica,339992,5767,803,50,173
Costa Rica,339993,13246,803,50,173
Costa Rica,339999,1893984,803,50,173
Costa Rica,511210,2994,803,50,173
Costa Rica,910000,47624230,803,50,173
Costa Rica,920000,189367,803,50,173
Costa Rica,980000,72022358,803,50,173
Costa Rica,990000,141263817,803,50,173
Croatia,111411,1431040,804,51,174
Croatia,111422,7700,804,51,174
Croatia,111998,427759,804,51,174
Croatia,112910,2159,804,51,174
Croatia,114111,714201,804,51,174
Croatia,114119,11485,804,51,174
Croatia,212393,25094,804,51,174
Croatia,311211,77239,804,51,174
Croatia,311212,15202,804,51,174
Croatia,311221,43142,804,51,174
Croatia,311223,179023,804,51,174
Croatia,311225,22366,804,51,174
Croatia,311230,118534,804,51,174
Croatia,311311,27047,804,51,174
Croatia,311320,2016462,804,51,174
Croatia,311340,180754,804,51,174
Croatia,311421,1864652,804,51,174
Croatia,311422,1956236,804,51,174
Croatia,311423,11177,804,51,174
Croatia,311513,219719,804,51,174
Croatia,311514,15080,804,51,174
Croatia,311611,1025867,804,51,174
Croatia,311711,256154,804,51,174
Croatia,311811,2896128,804,51,174
Croatia,311822,2840,804,51,174
Croatia,311823,105302,804,51,174
Croatia,311919,14986,804,51,174
Croatia,311920,702168,804,51,174
Croatia,311930,53010,804,51,174
Croatia,311941,17842,804,51,174
Croatia,311942,880299,804,51,174
Croatia,311999,2420515,804,51,174
Croatia,312111,11771,804,51,174
Croatia,312112,4525621,804,51,174
Croatia,312120,189873,804,51,174
Croatia,312130,1073577,804,51,174
Croatia,312140,551853,804,51,174
Croatia,313111,15540,804,51,174
Croatia,313320,63989,804,51,174
Croatia,314129,64078,804,51,174
Croatia,314999,1207,804,51,174
Croatia,315111,177986,804,51,174
Croatia,315221,26673,804,51,174
Croatia,315222,3847553,804,51,174
Croatia,315223,115516,804,51,174
Croatia,315224,126277,804,51,174
Croatia,315228,443974,804,51,174
Croatia,315231,970066,804,51,174
Croatia,315232,1088413,804,51,174
Croatia,315233,658401,804,51,174
Croatia,315234,2694088,804,51,174
Croatia,315239,2918379,804,51,174
Croatia,315291,18681,804,51,174
Croatia,315292,38291,804,51,174
Croatia,315991,8217,804,51,174
Croatia,315992,19978,804,51,174
Croatia,315999,108226,804,51,174
Croatia,316110,317149,804,51,174
Croatia,316213,4812936,804,51,174
Croatia,316214,510443,804,51,174
Croatia,316219,204446,804,51,174
Croatia,316991,118963,804,51,174
Croatia,316993,18357,804,51,174
Croatia,316999,22262,804,51,174
Croatia,321113,36912,804,51,174
Croatia,321211,188137,804,51,174
Croatia,321999,98238,804,51,174
Croatia,322211,14606,804,51,174
Croatia,322212,11365,804,51,174
Croatia,322213,15707,804,51,174
Croatia,322222,313331,804,51,174
Croatia,322223,1450,804,51,174
Croatia,323117,15585,804,51,174
Croatia,323119,194745,804,51,174
Croatia,324110,7557818,804,51,174
Croatia,325120,119413,804,51,174
Croatia,325188,12331,804,51,174
Croatia,325199,4984589,804,51,174
Croatia,325311,5725605,804,51,174
Croatia,325411,18279208,804,51,174
Croatia,325412,97562185,804,51,174
Croatia,325611,157246,804,51,174
Croatia,325620,280975,804,51,174
Croatia,325992,138141,804,51,174
Croatia,325998,155852,804,51,174
Croatia,326160,68672,804,51,174
Croatia,326199,91537,804,51,174
Croatia,326211,624,804,51,174
Croatia,326220,106814,804,51,174
Croatia,326299,2538,804,51,174
Croatia,327112,26020,804,51,174
Croatia,327211,20883,804,51,174
Croatia,327212,2949072,804,51,174
Croatia,327213,142162,804,51,174
Croatia,327310,11345694,804,51,174
Croatia,327991,172179,804,51,174
Croatia,327999,7573,804,51,174
Croatia,331111,27471677,804,51,174
Croatia,331421,139556,804,51,174
Croatia,331511,91521,804,51,174
Croatia,332115,10576,804,51,174
Croatia,332211,2461,804,51,174
Croatia,332212,2055626,804,51,174
Croatia,332312,4203,804,51,174
Croatia,332321,4099,804,51,174
Croatia,332420,1036095,804,51,174
Croatia,332439,128539,804,51,174
Croatia,332510,30973,804,51,174
Croatia,332611,65838,804,51,174
Croatia,332618,26025,804,51,174
Croatia,332722,24920,804,51,174
Croatia,332911,69178,804,51,174
Croatia,332919,53663,804,51,174
Croatia,332991,2190,804,51,174
Croatia,332992,131738,804,51,174
Croatia,332994,48273338,804,51,174
Croatia,332999,569871,804,51,174
Croatia,333111,580823,804,51,174
Croatia,333120,188308,804,51,174
Croatia,333131,117731,804,51,174
Croatia,333220,12451159,804,51,174
Croatia,333292,7169,804,51,174
Croatia,333295,335213,804,51,174
Croatia,333311,5739,804,51,174
Croatia,333314,14908,804,51,174
Croatia,333315,3362,804,51,174
Croatia,333415,98159,804,51,174
Croatia,333511,220887,804,51,174
Croatia,333512,911463,804,51,174
Croatia,333513,285568,804,51,174
Croatia,333514,1243200,804,51,174
Croatia,333515,29689,804,51,174
Croatia,333611,6090881,804,51,174
Croatia,333612,51785,804,51,174
Croatia,333613,36952,804,51,174
Croatia,333618,87749,804,51,174
Croatia,333911,4223,804,51,174
Croatia,333922,60401,804,51,174
Croatia,333991,5688,804,51,174
Croatia,333993,20064,804,51,174
Croatia,333996,29231,804,51,174
Croatia,333999,4264876,804,51,174
Croatia,334112,2945,804,51,174
Croatia,334119,51709,804,51,174
Croatia,334220,176315,804,51,174
Croatia,334290,4343491,804,51,174
Croatia,334412,2084,804,51,174
Croatia,334413,55634,804,51,174
Croatia,334414,1380615,804,51,174
Croatia,334415,4085837,804,51,174
Croatia,334417,55633,804,51,174
Croatia,334418,76140,804,51,174
Croatia,334419,179172,804,51,174
Croatia,334510,359199,804,51,174
Croatia,334511,9408,804,51,174
Croatia,334512,9321529,804,51,174
Croatia,334513,1681419,804,51,174
Croatia,334515,49054,804,51,174
Croatia,334516,22589,804,51,174
Croatia,334519,41020,804,51,174
Croatia,335110,2338,804,51,174
Croatia,335129,58541,804,51,174
Croatia,335221,31030,804,51,174
Croatia,335224,42192,804,51,174
Croatia,335312,196703,804,51,174
Croatia,335313,119861,804,51,174
Croatia,335314,174397,804,51,174
Croatia,335929,29481,804,51,174
Croatia,335931,343776,804,51,174
Croatia,335999,202119,804,51,174
Croatia,336311,244977,804,51,174
Croatia,336321,10090,804,51,174
Croatia,336322,561226,804,51,174
Croatia,336350,4654,804,51,174
Croatia,336360,23552,804,51,174
Croatia,336391,4219,804,51,174
Croatia,336399,251159,804,51,174
Croatia,336412,35093,804,51,174
Croatia,336510,177975,804,51,174
Croatia,336991,13503,804,51,174
Croatia,337124,15854,804,51,174
Croatia,337127,329606,804,51,174
Croatia,337211,1013100,804,51,174
Croatia,337214,3218,804,51,174
Croatia,337215,2127185,804,51,174
Croatia,337910,525,804,51,174
Croatia,339112,42481,804,51,174
Croatia,339113,32526,804,51,174
Croatia,339114,11337,804,51,174
Croatia,339911,19114806,804,51,174
Croatia,339914,8493,804,51,174
Croatia,339920,29922,804,51,174
Croatia,339942,90288,804,51,174
Croatia,339950,4350,804,51,174
Croatia,339991,6310,804,51,174
Croatia,339992,2781,804,51,174
Croatia,339999,6685,804,51,174
Croatia,910000,513880,804,51,174
Croatia,920000,815816,804,51,174
Croatia,980000,871384,804,51,174
Croatia,990000,2179115,804,51,174
Cuba,920000,347480,803,52,175
Cyprus,111140,6931,806,54,177
Cyprus,111910,55600,806,54,177
Cyprus,111998,18150,806,54,177
Cyprus,112990,6593,806,54,177
Cyprus,114111,119020,806,54,177
Cyprus,212393,1578974,806,54,177
Cyprus,311221,3129,806,54,177
Cyprus,311223,35292,806,54,177
Cyprus,311340,47302,806,54,177
Cyprus,311421,46054,806,54,177
Cyprus,311513,2290691,806,54,177
Cyprus,311811,19304,806,54,177
Cyprus,311823,3780,806,54,177
Cyprus,311911,4761,806,54,177
Cyprus,311920,89388,806,54,177
Cyprus,311999,376669,806,54,177
Cyprus,312120,74349,806,54,177
Cyprus,312130,233194,806,54,177
Cyprus,312140,76164,806,54,177
Cyprus,313111,23281,806,54,177
Cyprus,313210,832,806,54,177
Cyprus,314110,3911,806,54,177
Cyprus,315222,571,806,54,177
Cyprus,315232,1739,806,54,177
Cyprus,315233,203539,806,54,177
Cyprus,315234,177201,806,54,177
Cyprus,315239,22839,806,54,177
Cyprus,315291,561155,806,54,177
Cyprus,315999,599,806,54,177
Cyprus,316992,1632,806,54,177
Cyprus,322212,8187,806,54,177
Cyprus,323117,8779,806,54,177
Cyprus,324110,3516,806,54,177
Cyprus,325120,92223,806,54,177
Cyprus,325131,88273,806,54,177
Cyprus,325199,8301,806,54,177
Cyprus,325411,22823,806,54,177
Cyprus,325611,20269,806,54,177
Cyprus,325620,35405,806,54,177
Cyprus,326199,567,806,54,177
Cyprus,326220,234338,806,54,177
Cyprus,331419,319409,806,54,177
Cyprus,332510,5936,806,54,177
Cyprus,332618,20339,806,54,177
Cyprus,333314,11041,806,54,177
Cyprus,333618,53500,806,54,177
Cyprus,333911,7600,806,54,177
Cyprus,333912,4519,806,54,177
Cyprus,333999,5698,806,54,177
Cyprus,334111,5704,806,54,177
Cyprus,334112,11659,806,54,177
Cyprus,334119,43256,806,54,177
Cyprus,334210,26565,806,54,177
Cyprus,334220,258748,806,54,177
Cyprus,334290,4988,806,54,177
Cyprus,334413,245587,806,54,177
Cyprus,334415,368603,806,54,177
Cyprus,334417,340510,806,54,177
Cyprus,334418,6450,806,54,177
Cyprus,334511,91818,806,54,177
Cyprus,334513,19730,806,54,177
Cyprus,334515,15270,806,54,177
Cyprus,335121,30086,806,54,177
Cyprus,335129,13968,806,54,177
Cyprus,335221,12271,806,54,177
Cyprus,335312,62000,806,54,177
Cyprus,335313,3055,806,54,177
Cyprus,335931,17661,806,54,177
Cyprus,336321,2076,806,54,177
Cyprus,336322,28568,806,54,177
Cyprus,336399,111597,806,54,177
Cyprus,337124,601,806,54,177
Cyprus,339115,18777,806,54,177
Cyprus,339911,2750,806,54,177
Cyprus,339932,94961,806,54,177
Cyprus,339991,8493,806,54,177
Cyprus,339999,18379,806,54,177
Cyprus,920000,325102,806,54,177
Cyprus,980000,2298189,806,54,177
Cyprus,990000,192425,806,54,177
Czech Republic,111120,457882,804,55,178
Czech Republic,111219,74800,804,55,178
Czech Republic,111421,19775,804,55,178
Czech Republic,111998,2474037,804,55,178
Czech Republic,112111,23247,804,55,178
Czech Republic,112511,174167,804,55,178
Czech Republic,112920,46795,804,55,178
Czech Republic,112930,117614,804,55,178
Czech Republic,112990,580572,804,55,178
Czech Republic,113210,333549,804,55,178
Czech Republic,212324,37251,804,55,178
Czech Republic,212325,91486,804,55,178
Czech Republic,311119,5479883,804,55,178
Czech Republic,311213,48205,804,55,178
Czech Republic,311221,4832208,804,55,178
Czech Republic,311225,11296,804,55,178
Czech Republic,311320,40265,804,55,178
Czech Republic,311340,3419480,804,55,178
Czech Republic,311421,3395,804,55,178
Czech Republic,311423,117615,804,55,178
Czech Republic,311512,194035,804,55,178
Czech Republic,311513,101590,804,55,178
Czech Republic,311514,17950,804,55,178
Czech Republic,311611,4089314,804,55,178
Czech Republic,311811,1613233,804,55,178
Czech Republic,311920,14222,804,55,178
Czech Republic,311941,11813,804,55,178
Czech Republic,311942,210959,804,55,178
Czech Republic,311999,3309633,804,55,178
Czech Republic,312111,85497,804,55,178
Czech Republic,312112,40847,804,55,178
Czech Republic,312120,12899285,804,55,178
Czech Republic,312130,356065,804,55,178
Czech Republic,312140,699135,804,55,178
Czech Republic,313111,42845,804,55,178
Czech Republic,313113,2246,804,55,178
Czech Republic,313210,5405587,804,55,178
Czech Republic,313221,2239182,804,55,178
Czech Republic,313230,2204063,804,55,178
Czech Republic,313249,6552,804,55,178
Czech Republic,313320,966498,804,55,178
Czech Republic,314110,1202039,804,55,178
Czech Republic,314121,84631,804,55,178
Czech Republic,314129,6592083,804,55,178
Czech Republic,314911,17798,804,55,178
Czech Republic,314912,24158705,804,55,178
Czech Republic,314991,634935,804,55,178
Czech Republic,314992,15958,804,55,178
Czech Republic,314999,3738581,804,55,178
Czech Republic,315111,23686,804,55,178
Czech Republic,315221,539292,804,55,178
Czech Republic,315222,1730026,804,55,178
Czech Republic,315223,151785,804,55,178
Czech Republic,315224,252948,804,55,178
Czech Republic,315228,151052,804,55,178
Czech Republic,315231,526625,804,55,178
Czech Republic,315232,252116,804,55,178
Czech Republic,315233,125306,804,55,178
Czech Republic,315234,699196,804,55,178
Czech Republic,315239,1096411,804,55,178
Czech Republic,315292,268045,804,55,178
Czech Republic,315991,1421899,804,55,178
Czech Republic,315992,78412,804,55,178
Czech Republic,315999,392462,804,55,178
Czech Republic,316110,2085522,804,55,178
Czech Republic,316211,353,804,55,178
Czech Republic,316213,10736,804,55,178
Czech Republic,316214,1228693,804,55,178
Czech Republic,316219,2533370,804,55,178
Czech Republic,316991,739625,804,55,178
Czech Republic,316992,6836,804,55,178
Czech Republic,316993,69529,804,55,178
Czech Republic,316999,170302,804,55,178
Czech Republic,321113,6627847,804,55,178
Czech Republic,321211,1782954,804,55,178
Czech Republic,321213,152428,804,55,178
Czech Republic,321911,50874,804,55,178
Czech Republic,321918,106307,804,55,178
Czech Republic,321920,9961,804,55,178
Czech Republic,321992,793,804,55,178
Czech Republic,321999,2165459,804,55,178
Czech Republic,322121,18272939,804,55,178
Czech Republic,322130,136132,804,55,178
Czech Republic,322211,252613,804,55,178
Czech Republic,322212,117261,804,55,178
Czech Republic,322213,254136,804,55,178
Czech Republic,322222,232416,804,55,178
Czech Republic,322223,14748,804,55,178
Czech Republic,322232,4563,804,55,178
Czech Republic,322291,319372,804,55,178
Czech Republic,322299,632904,804,55,178
Czech Republic,323117,168937,804,55,178
Czech Republic,323118,38759,804,55,178
Czech Republic,323119,486842,804,55,178
Czech Republic,323122,31777,804,55,178
Czech Republic,324110,96369,804,55,178
Czech Republic,325120,113301,804,55,178
Czech Republic,325131,8559107,804,55,178
Czech Republic,325132,8452174,804,55,178
Czech Republic,325181,95328,804,55,178
Czech Republic,325182,1824606,804,55,178
Czech Republic,325188,12558999,804,55,178
Czech Republic,325192,2284012,804,55,178
Czech Republic,325193,21675,804,55,178
Czech Republic,325199,47889930,804,55,178
Czech Republic,325211,1520854,804,55,178
Czech Republic,325212,2188945,804,55,178
Czech Republic,325221,136680,804,55,178
Czech Republic,325222,70052,804,55,178
Czech Republic,325311,21962,804,55,178
Czech Republic,325312,426110,804,55,178
Czech Republic,325320,235855,804,55,178
Czech Republic,325411,29310762,804,55,178
Czech Republic,325412,31477363,804,55,178
Czech Republic,325414,1357570,804,55,178
Czech Republic,325510,35515,804,55,178
Czech Republic,325520,15208,804,55,178
Czech Republic,325611,376575,804,55,178
Czech Republic,325612,3930091,804,55,178
Czech Republic,325613,2578,804,55,178
Czech Republic,325620,7325398,804,55,178
Czech Republic,325910,11689368,804,55,178
Czech Republic,325920,18597861,804,55,178
Czech Republic,325992,2662456,804,55,178
Czech Republic,325998,1102340,804,55,178
Czech Republic,326113,1379812,804,55,178
Czech Republic,326121,11515,804,55,178
Czech Republic,326122,221488,804,55,178
Czech Republic,326160,391599,804,55,178
Czech Republic,326191,8001,804,55,178
Czech Republic,326192,1093029,804,55,178
Czech Republic,326199,12586440,804,55,178
Czech Republic,326211,132315365,804,55,178
Czech Republic,326220,8469400,804,55,178
Czech Republic,326299,6002005,804,55,178
Czech Republic,327111,51311,804,55,178
Czech Republic,327112,817805,804,55,178
Czech Republic,327113,2251201,804,55,178
Czech Republic,327124,2325838,804,55,178
Czech Republic,327125,2675332,804,55,178
Czech Republic,327211,2056967,804,55,178
Czech Republic,327212,21101161,804,55,178
Czech Republic,327213,1010535,804,55,178
Czech Republic,327215,6222784,804,55,178
Czech Republic,327390,93888,804,55,178
Czech Republic,327910,3627696,804,55,178
Czech Republic,327991,1163609,804,55,178
Czech Republic,327992,25700,804,55,178
Czech Republic,327993,67861,804,55,178
Czech Republic,327999,37459,804,55,178
Czech Republic,331111,252155518,804,55,178
Czech Republic,331222,3955490,804,55,178
Czech Republic,331315,218764,804,55,178
Czech Republic,331316,1001344,804,55,178
Czech Republic,331319,82977,804,55,178
Czech Republic,331419,1129694,804,55,178
Czech Republic,331421,162968,804,55,178
Czech Republic,331422,69444,804,55,178
Czech Republic,331491,3967291,804,55,178
Czech Republic,331492,189576,804,55,178
Czech Republic,331511,15044050,804,55,178
Czech Republic,332115,325697,804,55,178
Czech Republic,332211,634318,804,55,178
Czech Republic,332212,8673422,804,55,178
Czech Republic,332213,459151,804,55,178
Czech Republic,332311,3776,804,55,178
