Industry_NAICS6_Make,Industry_NAICS6_Use,ProVal
424400,111200,24.2851429318254
424A00,111200,6.63645406897671
425000,111200,4.95260276831044
484000,111200,6.4212499392757
493000,111200,124.560092930944
511200,111200,7.9956459179736
517110,111200,4.55875462384594
517210,111200,6.04349808726606
517A00,111200,1.78315214836923
522A00,111200,10.3361371825556
52A000,111200,156.075122976146
523900,111200,1.13640663926561
523A00,111200,3.24802513008916
5241XX,111200,264.025211211199
524200,111200,44.1865499474171
531ORE,111200,208.997051096261
532100,111200,85.9762652171665
532400,111200,87.1377910154673
533000,111200,10.3919949253694
541100,111200,29.9987561910591
541512,111200,45.4107123314966
54151A,111200,25.4710742067269
541200,111200,74.5090960403908
541800,111200,1.84397905045208
561700,111200,58.515958669781
561500,111200,8.24518578350817
561900,111200,2.46693547351118
562000,111200,13.4935233270083
711100,111200,1.84345912630461
711200,111200,2.10862971019511
713900,111200,0.888228441027226
722110,111200,13.3025471283809
722211,111200,2.64715468672005
722A00,111200,0.936267466243602
811100,111200,3.29574873375978
811200,111200,5.63897487983998
811300,111200,1.11572845357782
813B00,111200,2.23628747200338
491000,111200,0.922897560620322
111200,111300,2.61544580431503
111300,111300,800.509264641324
1121A0,111300,78.4215742727144
112A00,111300,40.4010433923634
115000,111300,3376.67772230678
212310,111300,15.76758853409
2123A0,111300,4.08863666967055
221100,111300,293.391325431342
221200,111300,46.8781252358094
221300,111300,592.309334858081
230301,111300,180.175624375224
3219A0,111300,212.554083740304
331200,111300,1.19533560908028
332200,111300,27.4804103598166
332310,111300,8.53731177565122
332710,111300,1.90003971495985
332999,111300,1.89454290571502
333111,111300,94.1319442988801
334118,111300,0.806621125827506
335312,111300,0.964960148674551
335911,111300,102.390765488929
336310,111300,0.814440915569488
336320,111300,28.2329118763384
336360,111300,1.79332390882759
336390,111300,15.7768442498947
339990,111300,4.35857538010261
314900,111300,39.9495528738238
322210,111300,63.5003975606058
322220,111300,169.324724836853
324110,111300,370.077044203161
325180,111300,24.7967121251394
325310,111300,726.379370614629
325320,111300,1629.91170296105
3259A0,111300,3.27413481898637
326110,111300,2.14928227893563
326210,111300,63.334187871482
326220,111300,4.57850739966624
423800,111300,1.12542861503147
424400,111300,42.9056759824762
424A00,111300,8.33389477349466
425000,111300,23.633552738963
484000,111300,9.67637610423196
493000,111300,146.587400228685
511200,111300,7.22932866624779
517110,111300,18.9735275101469
517210,111300,8.49998836601013
517A00,111300,2.98565111532652
522A00,111300,10.3838922109326
52A000,111300,271.165229899655
523900,111300,1.14165706603022
523A00,111300,3.26303165810993
