Production_zone,Consumption_zone,poe
110,242,3647
110,243,3647
110,244,3647
110,263,3647
110,264,3647
110,265,3647
110,266,3647
111,166,3647
111,167,3647
111,168,3647
111,169,3647
111,170,3647
111,197,3647
111,198,3647
111,199,3647
111,200,3647
111,201,3647
111,202,3647
111,203,3647
111,216,3647
111,217,3647
111,218,3647
111,219,3647
111,221,3647
111,222,3647
111,223,3647
111,224,3647
111,225,3647
111,232,3647
111,241,3647
111,242,3647
111,243,3647
111,244,3647
111,263,3647
111,264,3647
111,265,3647
111,266,3647
112,166,3647
112,167,3647
112,168,3647
112,169,3647
112,170,3647
112,197,3647
112,198,3647
112,199,3647
112,200,3647
112,201,3647
112,202,3647
112,203,3647
112,216,3647
112,217,3647
112,218,3647
112,219,3647
112,221,3647
112,222,3647
112,223,3647
112,224,3647
112,225,3647
112,232,3647
112,241,3647
112,242,3647
112,243,3647
112,244,3647
112,263,3647
112,264,3647
112,265,3647
112,266,3647
113,166,3647
113,167,3647
113,168,3647
113,169,3647
113,170,3647
113,197,3647
113,198,3647
113,199,3647
113,200,3647
113,201,3647
113,202,3647
113,203,3647
113,216,3647
113,217,3647
113,218,3647
113,219,3647
113,221,3647
113,222,3647
113,223,3647
113,224,3647
113,225,3647
113,232,3647
113,241,3647
113,242,3647
113,243,3647
113,244,3647
113,263,3647
113,264,3647
113,265,3647
113,266,3647
114,166,3647
114,167,3647
114,168,3647
114,169,3647
114,170,3647
114,197,3647
114,198,3647
114,199,3647
114,200,3647
114,201,3647
114,202,3647
114,203,3647
114,216,3647
114,217,3647
114,218,3647
114,219,3647
114,221,3647
114,222,3647
114,223,3647
114,224,3647
114,225,3647
114,232,3647
114,241,3647
114,242,3647
114,243,3647
114,244,3647
114,263,3647
114,264,3647
114,265,3647
114,266,3647
115,166,3647
115,167,3647
115,168,3647
115,169,3647
115,170,3647
115,197,3647
115,198,3647
115,199,3647
115,200,3647
115,201,3647
115,202,3647
115,203,3647
115,216,3647
115,217,3647
115,218,3647
115,219,3647
115,221,3647
115,222,3647
115,223,3647
115,224,3647
115,225,3647
115,232,3647
115,241,3647
115,242,3647
115,243,3647
115,244,3647
115,263,3647
115,264,3647
115,265,3647
115,266,3647
116,166,3647
116,167,3647
116,168,3647
116,169,3647
116,197,3647
116,198,3647
116,200,3647
116,201,3647
116,202,3647
116,203,3647
116,216,3647
116,217,3647
116,218,3647
116,219,3647
116,221,3647
116,222,3647
116,223,3647
116,224,3647
116,225,3647
116,232,3647
116,241,3647
116,242,3647
116,243,3647
116,244,3647
116,263,3647
117,166,3647
117,167,3647
117,168,3647
117,169,3647
117,197,3647
117,198,3647
117,200,3647
117,201,3647
117,202,3647
117,203,3647
117,216,3647
117,217,3647
117,218,3647
117,219,3647
117,221,3647
117,222,3647
117,223,3647
117,224,3647
117,225,3647
117,232,3647
117,241,3647
117,242,3647
117,243,3647
117,244,3647
117,263,3647
118,166,3647
118,167,3647
118,168,3647
118,169,3647
118,197,3647
118,198,3647
118,200,3647
118,201,3647
118,202,3647
118,203,3647
118,216,3647
118,217,3647
118,218,3647
118,219,3647
118,221,3647
118,222,3647
118,223,3647
118,224,3647
118,225,3647
118,232,3647
118,241,3647
118,242,3647
118,243,3647
118,244,3647
118,263,3647
119,166,3647
119,167,3647
119,168,3647
119,169,3647
119,197,3647
119,198,3647
119,200,3647
119,201,3647
119,202,3647
119,203,3647
119,216,3647
119,217,3647
119,218,3647
119,219,3647
119,221,3647
119,222,3647
119,223,3647
119,224,3647
119,225,3647
119,232,3647
119,241,3647
119,242,3647
119,243,3647
119,244,3647
119,263,3647
120,166,3647
120,167,3647
120,168,3647
120,169,3647
120,170,3647
120,197,3647
120,198,3647
120,199,3647
120,200,3647
120,201,3647
120,202,3647
120,203,3647
120,216,3647
120,217,3647
120,218,3647
120,219,3647
120,221,3647
120,222,3647
120,223,3647
120,224,3647
120,225,3647
120,232,3647
120,241,3647
120,242,3647
120,243,3647
120,244,3647
120,263,3647
120,264,3647
120,265,3647
120,266,3647
121,166,3647
121,167,3647
121,168,3647
121,169,3647
121,170,3647
121,197,3647
121,198,3647
121,199,3647
121,200,3647
121,201,3647
121,202,3647
121,203,3647
121,216,3647
121,217,3647
121,218,3647
121,219,3647
121,221,3647
121,222,3647
121,223,3647
121,224,3647
121,225,3647
121,232,3647
121,241,3647
121,242,3647
121,243,3647
121,244,3647
121,263,3647
121,264,3647
121,265,3647
121,266,3647
122,166,3647
122,167,3647
122,168,3647
122,169,3647
122,197,3647
122,198,3647
122,200,3647
122,201,3647
122,202,3647
122,203,3647
122,216,3647
122,217,3647
122,218,3647
122,219,3647
122,221,3647
122,222,3647
122,223,3647
122,224,3647
122,225,3647
122,232,3647
122,241,3647
122,242,3647
122,243,3647
122,244,3647
122,263,3647
123,166,3647
123,167,3647
123,168,3647
123,169,3647
123,170,3647
123,197,3647
123,198,3647
123,199,3647
123,200,3647
123,201,3647
123,202,3647
123,203,3647
123,216,3647
123,217,3647
123,218,3647
123,219,3647
123,221,3647
123,222,3647
123,223,3647
123,224,3647
123,225,3647
123,232,3647
123,241,3647
123,242,3647
123,243,3647
123,244,3647
123,263,3647
123,264,3647
123,265,3647
123,266,3647
124,166,3647
124,167,3647
124,168,3647
124,169,3647
124,170,3647
124,197,3647
124,198,3647
124,199,3647
124,200,3647
124,201,3647
124,202,3647
124,203,3647
124,216,3647
124,217,3647
124,218,3647
124,219,3647
124,221,3647
124,222,3647
124,223,3647
124,224,3647
124,225,3647
124,232,3647
124,241,3647
124,242,3647
124,243,3647
124,244,3647
124,263,3647
124,264,3647
124,265,3647
124,266,3647
125,166,3647
125,167,3647
125,168,3647
125,169,3647
125,170,3647
125,197,3647
125,198,3647
125,199,3647
125,200,3647
125,201,3647
125,202,3647
125,203,3647
125,216,3647
125,217,3647
125,218,3647
125,219,3647
125,221,3647
125,222,3647
125,223,3647
125,224,3647
125,225,3647
125,232,3647
125,241,3647
125,242,3647
125,243,3647
125,244,3647
125,263,3647
125,264,3647
125,265,3647
125,266,3647
126,166,3647
126,167,3647
126,168,3647
126,169,3647
126,197,3647
126,198,3647
126,200,3647
126,201,3647
126,202,3647
126,203,3647
126,216,3647
126,217,3647
126,218,3647
126,219,3647
126,221,3647
126,222,3647
126,223,3647
126,224,3647
126,225,3647
126,232,3647
126,241,3647
126,242,3647
126,243,3647
126,244,3647
126,263,3647
127,166,3647
127,167,3647
127,168,3647
127,169,3647
127,197,3647
127,198,3647
127,200,3647
127,201,3647
127,202,3647
127,203,3647
127,216,3647
127,217,3647
127,218,3647
127,219,3647
127,221,3647
127,222,3647
127,223,3647
127,224,3647
127,225,3647
127,232,3647
127,241,3647
127,242,3647
127,243,3647
127,244,3647
127,263,3647
128,166,3647
128,167,3647
128,168,3647
128,169,3647
128,170,3647
128,197,3647
128,198,3647
128,199,3647
128,200,3647
128,201,3647
128,202,3647
128,203,3647
128,216,3647
128,217,3647
128,218,3647
128,219,3647
128,221,3647
128,222,3647
128,223,3647
128,224,3647
128,225,3647
128,232,3647
128,241,3647
128,242,3647
128,243,3647
128,244,3647
128,263,3647
128,264,3647
128,265,3647
128,266,3647
128,267,3647
129,166,3647
129,167,3647
129,168,3647
129,169,3647
129,170,3647
129,197,3647
129,198,3647
129,199,3647
129,200,3647
129,201,3647
129,202,3647
129,203,3647
129,205,3647
129,216,3647
129,217,3647
129,218,3647
129,219,3647
129,221,3647
129,222,3647
129,223,3647
129,224,3647
129,225,3647
129,232,3647
129,235,3647
129,241,3647
129,242,3647
129,243,3647
129,244,3647
129,263,3647
129,264,3647
129,265,3647
129,266,3647
129,267,3647
130,166,3647
130,167,3647
130,168,3647
130,169,3647
130,170,3647
130,197,3647
130,198,3647
130,199,3647
130,200,3647
130,201,3647
130,202,3647
130,203,3647
130,216,3647
130,217,3647
130,218,3647
130,219,3647
130,221,3647
130,222,3647
130,223,3647
130,224,3647
130,225,3647
130,232,3647
130,241,3647
130,242,3647
130,243,3647
130,244,3647
130,263,3647
130,264,3647
130,265,3647
130,266,3647
131,166,3647
131,167,3647
131,168,3647
131,169,3647
131,170,3647
131,197,3647
131,198,3647
131,199,3647
131,200,3647
131,201,3647
131,202,3647
131,203,3647
131,216,3647
131,217,3647
131,218,3647
131,219,3647
131,221,3647
131,222,3647
131,223,3647
131,224,3647
131,225,3647
131,232,3647
131,241,3647
131,242,3647
131,243,3647
131,244,3647
131,263,3647
131,264,3647
131,265,3647
131,266,3647
132,166,3647
132,167,3647
132,168,3647
132,169,3647
132,170,3647
132,197,3647
132,198,3647
132,199,3647
132,200,3647
132,201,3647
132,202,3647
132,203,3647
132,216,3647
132,217,3647
132,218,3647
132,219,3647
132,221,3647
132,222,3647
132,223,3647
132,224,3647
132,225,3647
132,232,3647
132,241,3647
132,242,3647
132,243,3647
132,244,3647
132,263,3647
132,264,3647
132,265,3647
132,266,3647
133,166,3647
133,167,3647
133,168,3647
133,169,3647
133,170,3647
133,197,3647
133,198,3647
133,199,3647
133,200,3647
133,201,3647
133,202,3647
133,203,3647
133,216,3647
133,217,3647
133,218,3647
133,219,3647
133,221,3647
133,222,3647
133,223,3647
133,224,3647
133,225,3647
133,232,3647
133,241,3647
133,242,3647
133,243,3647
133,244,3647
133,263,3647
133,264,3647
133,265,3647
133,266,3647
134,166,3647
134,167,3647
134,168,3647
134,169,3647
134,170,3647
134,197,3647
134,198,3647
134,199,3647
134,200,3647
134,201,3647
134,202,3647
134,203,3647
134,216,3647
134,217,3647
134,218,3647
134,219,3647
134,221,3647
134,222,3647
134,223,3647
134,224,3647
134,225,3647
134,232,3647
134,241,3647
134,242,3647
134,243,3647
134,244,3647
134,263,3647
134,264,3647
134,265,3647
134,266,3647
135,166,3647
135,167,3647
135,168,3647
135,169,3647
135,170,3647
135,197,3647
135,198,3647
135,199,3647
135,200,3647
135,201,3647
135,202,3647
135,203,3647
135,216,3647
135,217,3647
135,218,3647
135,219,3647
135,221,3647
135,222,3647
135,223,3647
135,224,3647
135,225,3647
135,232,3647
135,241,3647
135,242,3647
135,243,3647
135,244,3647
135,263,3647
135,264,3647
135,265,3647
135,266,3647
136,166,3647
136,167,3647
136,168,3647
136,169,3647
136,197,3647
136,198,3647
136,200,3647
136,201,3647
136,202,3647
136,203,3647
136,216,3647
136,217,3647
136,218,3647
136,219,3647
136,221,3647
136,222,3647
136,223,3647
136,224,3647
136,225,3647
136,232,3647
136,241,3647
136,242,3647
136,243,3647
136,244,3647
136,263,3647
137,166,3647
137,167,3647
137,168,3647
137,169,3647
137,170,3647
137,197,3647
137,198,3647
137,199,3647
137,200,3647
137,201,3647
137,202,3647
137,203,3647
137,216,3647
137,217,3647
137,218,3647
137,219,3647
137,221,3647
137,222,3647
137,223,3647
137,224,3647
137,225,3647
137,232,3647
137,241,3647
137,242,3647
137,243,3647
137,244,3647
137,263,3647
137,264,3647
137,265,3647
137,266,3647
138,166,3647
138,167,3647
138,168,3647
138,169,3647
138,170,3647
138,197,3647
138,198,3647
138,199,3647
138,200,3647
138,201,3647
138,202,3647
138,203,3647
138,216,3647
138,217,3647
138,218,3647
138,219,3647
138,221,3647
138,222,3647
138,223,3647
138,224,3647
138,225,3647
138,232,3647
138,241,3647
138,242,3647
138,243,3647
138,244,3647
138,263,3647
138,264,3647
138,265,3647
138,266,3647
139,166,3647
139,167,3647
139,168,3647
139,169,3647
139,170,3647
139,197,3647
139,198,3647
139,199,3647
139,200,3647
139,201,3647
139,202,3647
139,203,3647
139,216,3647
139,217,3647
139,218,3647
139,219,3647
139,221,3647
139,222,3647
139,223,3647
139,224,3647
139,225,3647
139,232,3647
139,241,3647
139,242,3647
139,243,3647
139,244,3647
139,263,3647
139,264,3647
139,265,3647
139,266,3647
141,166,3647
141,167,3647
141,168,3647
141,169,3647
141,170,3647
141,197,3647
141,198,3647
141,199,3647
141,200,3647
141,201,3647
141,202,3647
141,203,3647
141,216,3647
141,217,3647
141,218,3647
141,219,3647
141,221,3647
141,222,3647
141,223,3647
141,224,3647
141,225,3647
141,232,3647
141,241,3647
141,242,3647
141,243,3647
141,244,3647
141,263,3647
141,264,3647
141,265,3647
141,266,3647
142,166,3647
142,167,3647
142,168,3647
142,169,3647
142,170,3647
142,197,3647
142,198,3647
142,199,3647
142,200,3647
142,201,3647
142,202,3647
142,203,3647
142,216,3647
142,217,3647
142,218,3647
142,219,3647
142,221,3647
142,222,3647
142,223,3647
142,224,3647
142,225,3647
142,232,3647
142,241,3647
142,242,3647
142,243,3647
142,244,3647
142,263,3647
142,264,3647
142,265,3647
142,266,3647
144,166,3647
144,167,3647
144,168,3647
144,169,3647
144,170,3647
144,197,3647
144,198,3647
144,199,3647
144,200,3647
144,201,3647
144,202,3647
144,203,3647
144,216,3647
144,217,3647
144,218,3647
144,219,3647
144,221,3647
144,222,3647
144,223,3647
144,224,3647
144,225,3647
144,232,3647
144,241,3647
144,242,3647
144,243,3647
144,244,3647
144,263,3647
144,264,3647
144,265,3647
144,266,3647
145,166,3647
145,167,3647
145,168,3647
145,169,3647
145,170,3647
145,197,3647
145,198,3647
145,199,3647
145,200,3647
145,201,3647
145,202,3647
145,203,3647
145,216,3647
145,217,3647
145,218,3647
145,219,3647
145,221,3647
145,222,3647
145,223,3647
145,224,3647
145,225,3647
145,232,3647
145,241,3647
145,242,3647
145,243,3647
145,244,3647
145,263,3647
145,264,3647
145,265,3647
145,266,3647
146,166,3647
146,167,3647
146,168,3647
146,169,3647
146,170,3647
146,197,3647
146,198,3647
146,199,3647
146,200,3647
146,201,3647
146,202,3647
146,203,3647
146,216,3647
146,217,3647
146,218,3647
146,219,3647
146,221,3647
146,222,3647
146,223,3647
146,224,3647
146,225,3647
146,232,3647
146,241,3647
146,242,3647
146,243,3647
146,244,3647
146,263,3647
146,264,3647
146,265,3647
146,266,3647
147,166,3647
147,167,3647
147,168,3647
147,169,3647
147,170,3647
147,197,3647
147,198,3647
147,199,3647
147,200,3647
147,201,3647
147,202,3647
147,203,3647
147,216,3647
147,217,3647
147,218,3647
147,219,3647
147,221,3647
147,222,3647
147,223,3647
147,224,3647
147,225,3647
147,232,3647
147,241,3647
147,242,3647
147,243,3647
147,244,3647
147,263,3647
147,264,3647
147,265,3647
147,266,3647
148,166,3647
148,167,3647
148,168,3647
148,169,3647
148,170,3647
148,197,3647
148,198,3647
148,199,3647
148,200,3647
148,201,3647
148,202,3647
148,203,3647
148,216,3647
148,217,3647
148,218,3647
148,219,3647
148,221,3647
148,222,3647
148,223,3647
148,224,3647
148,225,3647
148,232,3647
148,241,3647
148,242,3647
148,243,3647
148,244,3647
148,263,3647
148,264,3647
148,265,3647
148,266,3647
149,166,3647
149,167,3647
149,168,3647
149,169,3647
149,197,3647
149,198,3647
149,200,3647
149,201,3647
149,202,3647
149,203,3647
149,216,3647
149,217,3647
149,218,3647
149,219,3647
149,221,3647
149,222,3647
149,223,3647
149,224,3647
149,225,3647
149,232,3647
149,241,3647
149,242,3647
149,243,3647
149,244,3647
149,263,3647
150,166,3647
150,167,3647
150,168,3647
150,169,3647
150,170,3647
150,197,3647
150,198,3647
150,199,3647
150,200,3647
150,201,3647
150,202,3647
150,203,3647
150,216,3647
150,217,3647
150,218,3647
150,219,3647
150,221,3647
150,222,3647
150,223,3647
150,224,3647
150,225,3647
150,232,3647
150,241,3647
150,242,3647
150,243,3647
150,244,3647
150,263,3647
150,264,3647
150,265,3647
150,266,3647
166,1,3647
166,2,3647
166,3,3647
166,4,3647
166,5,3647
166,6,3647
166,7,3647
166,8,3647
166,9,3647
166,10,3647
166,11,3647
166,12,3647
166,13,3647
166,14,3647
166,15,3647
166,16,3647
166,17,3647
166,18,3647
166,19,3647
166,20,3647
166,21,3647
166,22,3647
166,23,3647
166,24,3647
166,25,3647
166,26,3647
166,27,3647
166,28,3647
166,29,3647
166,30,3647
166,31,3647
166,32,3647
166,33,3647
166,34,3647
166,35,3647
166,36,3647
166,37,3647
166,38,3647
166,39,3647
166,40,3647
166,41,3647
166,42,3647
166,43,3647
166,44,3647
166,45,3647
166,46,3647
166,47,3647
166,48,3647
166,49,3647
166,50,3647
166,51,3647
166,52,3647
166,53,3647
166,54,3647
166,55,3647
166,56,3647
166,57,3647
166,58,3647
166,59,3647
166,60,3647
166,61,3647
166,62,3647
166,63,3647
166,64,3647
166,65,3647
166,66,3647
166,67,3647
166,68,3647
166,69,3647
166,70,3647
166,71,3647
166,72,3647
166,73,3647
166,74,3647
166,75,3647
166,76,3647
166,77,3647
166,78,3647
166,79,3647
166,80,3647
166,81,3647
166,82,3647
166,83,3647
166,84,3647
166,85,3647
166,86,3647
166,87,3647
166,88,3647
166,89,3647
166,90,3647
166,91,3647
166,92,3647
166,93,3647
166,94,3647
166,95,3647
166,96,3647
166,97,3647
166,98,3647
166,99,3647
166,100,3647
166,101,3647
166,102,3647
166,103,3647
166,104,3647
166,105,3647
166,106,3647
166,107,3647
166,108,3647
166,109,3647
166,110,3647
166,111,3647
166,112,3647
166,113,3647
166,114,3647
166,115,3647
166,116,3647
166,117,3647
166,118,3647
166,119,3647
166,120,3647
166,121,3647
166,122,3647
166,123,3647
166,124,3647
166,125,3647
166,126,3647
166,127,3647
166,128,3647
166,129,3647
166,130,3647
166,131,3647
166,132,3647
166,133,3647
166,134,3647
166,135,3647
166,136,3647
166,137,3647
166,138,3647
166,139,3647
166,141,3647
166,142,3647
166,144,3647
166,145,3647
166,146,3647
166,147,3647
166,148,3647
166,149,3647
166,150,3647
167,1,3647
167,2,3647
167,3,3647
167,4,3647
167,5,3647
167,6,3647
167,7,3647
167,8,3647
167,9,3647
167,10,3647
167,11,3647
167,12,3647
167,13,3647
167,14,3647
167,15,3647
167,16,3647
167,17,3647
167,18,3647
167,19,3647
167,20,3647
167,21,3647
167,22,3647
167,23,3647
167,24,3647
167,25,3647
167,26,3647
167,27,3647
167,28,3647
167,29,3647
167,30,3647
167,31,3647
167,32,3647
167,33,3647
167,34,3647
167,35,3647
167,36,3647
167,37,3647
167,38,3647
167,39,3647
167,40,3647
167,41,3647
167,42,3647
167,43,3647
167,44,3647
167,45,3647
167,46,3647
167,47,3647
167,48,3647
167,49,3647
167,50,3647
167,51,3647
167,52,3647
167,53,3647
167,54,3647
167,55,3647
167,56,3647
167,57,3647
167,58,3647
167,59,3647
167,60,3647
167,61,3647
167,62,3647
167,63,3647
167,64,3647
167,65,3647
167,66,3647
167,67,3647
167,68,3647
167,69,3647
167,70,3647
167,71,3647
167,72,3647
167,73,3647
167,74,3647
167,75,3647
167,76,3647
167,77,3647
167,78,3647
167,79,3647
167,80,3647
167,81,3647
167,82,3647
167,83,3647
167,84,3647
167,85,3647
167,86,3647
167,87,3647
167,88,3647
167,89,3647
167,90,3647
167,91,3647
167,92,3647
167,93,3647
167,94,3647
167,95,3647
167,96,3647
167,97,3647
167,98,3647
167,99,3647
167,100,3647
167,101,3647
167,102,3647
167,103,3647
167,104,3647
167,105,3647
167,106,3647
167,107,3647
167,108,3647
167,109,3647
167,110,3647
167,111,3647
167,112,3647
167,113,3647
167,114,3647
167,115,3647
167,116,3647
167,117,3647
167,118,3647
167,119,3647
167,120,3647
167,121,3647
167,122,3647
167,123,3647
167,124,3647
167,125,3647
167,126,3647
167,127,3647
167,128,3647
167,129,3647
167,130,3647
167,131,3647
167,132,3647
167,133,3647
167,134,3647
167,135,3647
167,136,3647
167,137,3647
167,138,3647
167,139,3647
167,141,3647
167,142,3647
167,144,3647
167,145,3647
167,146,3647
167,147,3647
167,148,3647
167,149,3647
167,150,3647
168,1,3647
168,2,3647
168,3,3647
168,4,3647
168,5,3647
168,6,3647
168,7,3647
168,8,3647
168,9,3647
168,10,3647
168,11,3647
168,12,3647
168,13,3647
168,14,3647
168,15,3647
168,16,3647
168,17,3647
168,18,3647
168,19,3647
168,20,3647
168,21,3647
168,22,3647
168,23,3647
168,24,3647
168,25,3647
168,26,3647
168,27,3647
168,28,3647
168,29,3647
168,30,3647
168,31,3647
168,32,3647
168,33,3647
168,34,3647
168,35,3647
168,36,3647
168,37,3647
168,38,3647
168,39,3647
168,40,3647
168,41,3647
168,42,3647
168,43,3647
168,44,3647
168,45,3647
168,46,3647
168,47,3647
168,48,3647
168,49,3647
168,50,3647
168,51,3647
168,52,3647
168,53,3647
168,54,3647
168,55,3647
168,56,3647
168,57,3647
168,58,3647
168,59,3647
168,60,3647
168,61,3647
168,62,3647
168,63,3647
168,64,3647
168,65,3647
168,66,3647
168,67,3647
168,68,3647
168,69,3647
168,70,3647
168,71,3647
168,72,3647
168,73,3647
168,74,3647
168,75,3647
168,76,3647
168,77,3647
168,78,3647
168,79,3647
168,80,3647
168,81,3647
168,82,3647
168,83,3647
168,84,3647
168,85,3647
168,86,3647
168,87,3647
168,88,3647
168,89,3647
168,90,3647
168,91,3647
168,92,3647
168,93,3647
168,94,3647
168,95,3647
168,96,3647
168,97,3647
168,98,3647
168,99,3647
168,100,3647
168,101,3647
168,102,3647
168,103,3647
168,104,3647
168,105,3647
168,106,3647
168,107,3647
168,108,3647
168,109,3647
168,110,3647
168,111,3647
168,112,3647
168,113,3647
168,114,3647
168,115,3647
168,116,3647
168,117,3647
168,118,3647
168,119,3647
168,120,3647
168,121,3647
168,122,3647
168,123,3647
168,124,3647
168,125,3647
168,126,3647
168,127,3647
168,128,3647
168,129,3647
168,130,3647
168,131,3647
168,132,3647
168,133,3647
168,134,3647
168,135,3647
168,136,3647
168,137,3647
168,138,3647
168,139,3647
168,141,3647
168,142,3647
168,144,3647
168,145,3647
168,146,3647
168,147,3647
168,148,3647
168,149,3647
168,150,3647
169,1,3647
169,2,3647
169,3,3647
169,4,3647
169,5,3647
169,6,3647
169,7,3647
169,8,3647
169,9,3647
169,10,3647
169,11,3647
169,12,3647
169,13,3647
169,14,3647
169,15,3647
169,16,3647
169,17,3647
169,18,3647
169,19,3647
169,20,3647
169,21,3647
169,22,3647
169,23,3647
169,24,3647
169,25,3647
169,26,3647
169,27,3647
169,28,3647
169,29,3647
169,30,3647
169,31,3647
169,32,3647
169,33,3647
169,34,3647
169,35,3647
169,36,3647
169,37,3647
169,38,3647
169,39,3647
169,40,3647
169,41,3647
169,42,3647
169,43,3647
169,44,3647
169,45,3647
169,46,3647
169,47,3647
169,48,3647
169,49,3647
169,50,3647
169,51,3647
169,52,3647
169,53,3647
169,54,3647
169,55,3647
169,56,3647
169,57,3647
169,58,3647
169,59,3647
169,60,3647
169,61,3647
169,62,3647
169,63,3647
169,64,3647
169,65,3647
169,66,3647
169,67,3647
169,68,3647
169,69,3647
169,70,3647
169,71,3647
169,72,3647
169,73,3647
169,74,3647
169,75,3647
169,76,3647
169,77,3647
169,78,3647
169,79,3647
